quality_real,quality_prevista,residuo,alcohol,density
6,5.722174333609285,0.27782566639071504,10.2,0.9984
6,5.85202349054652,0.14797650945348018,10.6,0.9984
7,6.729782537341093,0.27021746265890734,13.3,0.9952
7,6.762324653917166,0.2376753460828338,13.4,0.995
6,6.175927936813726,-0.17592793681372587,11.6,1.0002
6,6.340235066529387,-0.3402350665293872,12.1,0.9952
8,5.982351611534344,2.0176483884656564,11.0,0.9972
6,5.33262686279758,0.6673731372024196,9.0,0.9984
5,6.015053382793947,-1.0150533827939467,11.1,0.9966
8,5.982351611534344,2.0176483884656564,11.0,0.9972
6,6.175927936813726,-0.17592793681372587,11.6,1.0002
6,5.33262686279758,0.6673731372024196,9.0,0.9984
7,6.306256057801549,0.6937439421984513,12.0,0.999
7,6.306256057801549,0.6937439421984513,12.0,0.999
7,5.949729667616506,1.0502703323834943,10.9,0.9976
7,5.917267378382197,1.0827326216178026,10.8,0.9976
7,6.469445604732505,0.5305543952674947,12.5,0.9968
7,5.917267378382197,1.0827326216178026,10.8,0.9976
6,5.494299690235006,0.5057003097649941,9.5,1.0
6,5.721775196900461,0.2782248030995387,10.2,0.9994
7,6.111641977079226,0.8883580229207739,11.4,0.9986
5,5.495177790994418,-0.4951777909944184,9.5,0.9978
6,5.721775196900461,0.2782248030995387,10.2,0.9994
6,5.560022542121271,0.43997745787872944,9.7,0.998
7,6.242010011737932,0.757989988262068,11.8,0.9973
7,6.242010011737932,0.757989988262068,11.8,0.9973
5,5.428975975057566,-0.4289759750575657,9.3,1.001
6,6.272995495149593,-0.2729954951495932,11.9,1.001
3,5.1374539906829035,-2.1374539906829035,8.4,0.9994
6,6.209587636174505,-0.20958763617450504,11.7,0.9972
5,5.982591093559638,-0.9825910935596376,11.0,0.9966
6,5.657329582482433,0.3426704175175672,10.0,0.9982
5,5.365248806715418,-0.36524880671541826,9.1,0.998
5,5.592524745026463,-0.5925247450264628,9.8,0.9979
5,5.46271550176011,-0.4627155017601101,9.4,0.9978
5,5.495257618336183,-0.49525761833618276,9.5,0.9976
5,5.624228674514006,-0.624228674514006,9.9,0.9998
5,5.982591093559638,-0.9825910935596376,11.0,0.9966
6,6.112599905180403,-0.11259990518040297,11.4,0.9962
6,5.235080340411125,0.764919659588875,8.7,0.9988
5,5.462875156443639,-0.46287515644363886,9.4,0.9974
6,5.7543971408183,0.24560285918169988,10.3,0.999
5,5.753838349425947,-0.7538383494259469,10.3,1.0004
5,5.753838349425947,-0.7538383494259469,10.3,1.0004
6,6.56731143648602,-0.5673114364860199,12.8,0.9956
6,5.65661113640655,0.3433888635934501,10.0,1.0
6,5.7543971408183,0.24560285918169988,10.3,0.999
5,5.462875156443639,-0.46287515644363886,9.4,0.9974
6,5.884964743831417,0.11503525616858301,10.7,0.9972
7,6.305298129700372,0.6947018702996282,12.0,1.0014
5,6.046318261901785,-1.046318261901785,11.2,0.9996
5,5.527240943519903,-0.527240943519903,9.6,0.9988
6,5.981712992800226,0.018287007199774052,11.0,0.9988
5,5.625505911982241,-0.6255059119822413,9.9,0.9966
6,5.981513424445814,0.01848657555418587,11.0,0.9993
6,5.136895199290551,0.8631048007094488,8.4,1.0008
5,5.365168979373654,-0.3651689793736539,9.1,0.9982
6,5.494978222640007,0.5050217773599934,9.5,0.9983
6,5.8843660387681815,0.11563396123181846,10.7,0.9987
6,5.78669977536908,0.21330022463092035,10.4,0.9994
6,5.462835242772757,0.5371647572272433,9.4,0.9975
6,5.495976064412066,0.5040239355879343,9.5,0.9958
6,5.657409409824197,0.34259059017580284,10.0,0.998
6,5.657409409824197,0.34259059017580284,10.0,0.998
5,6.146179777199418,-1.1461797771994178,11.5,0.9934
5,6.012439037351152,-1.012439037351152,11.1,1.00315
5,6.012439037351152,-1.012439037351152,11.1,1.00315
6,6.208390226048034,-0.20839022604803414,11.7,1.0002
5,6.012439037351152,-1.012439037351152,11.1,1.00315
6,6.208390226048034,-0.20839022604803414,11.7,1.0002
6,6.532254758644357,-0.5322547586443571,12.7,1.0021
5,6.111322667712167,-1.1113226677121668,11.4,0.9994
5,5.397790923291492,-0.3977909232914918,9.2,0.9978
5,5.397631268607962,-0.39763126860796216,9.2,0.9982
6,5.690230922096448,0.30976907790355224,10.1,0.9971
6,6.532254758644357,-0.5322547586443571,12.7,1.0021
5,6.111322667712167,-1.1113226677121668,11.4,0.9994
6,5.332347467101404,0.6676525328985958,9.0,0.9991
6,5.332347467101404,0.6676525328985958,9.0,0.9991
6,5.884246297755534,0.1157537022444659,10.7,0.999
6,6.210625391617446,-0.2106253916174463,11.7,0.9946
6,5.9811142877369905,0.018885712263009502,11.0,1.0003
6,6.210625391617446,-0.2106253916174463,11.7,0.9946
5,5.787338394103198,-0.7873383941031982,10.4,0.9978
4,5.527121202507256,-1.5271212025072556,9.6,0.9991
6,5.656930445773609,0.34306955422639085,10.0,0.9992
6,5.721815110571344,0.2781848894286556,10.2,0.9993
4,5.657489237165962,-1.6574892371659624,10.0,0.9978
5,5.495018136310889,-0.49501813631088876,9.5,0.9982
5,5.592405004013815,-0.5924050040138154,9.8,0.9982
6,5.592644486039109,0.40735551396089065,9.8,0.9976
5,5.52668215212755,-0.5266821521275498,9.6,1.0002
5,5.52668215212755,-0.5266821521275498,9.6,1.0002
5,5.396912822532079,-0.39691282253207927,9.2,1.0
7,5.625106775273418,1.3748932247265824,9.9,0.9976
7,5.883767333704946,1.116232666295054,10.7,1.0002
6,5.527560252886961,0.4724397471130386,9.6,0.998
7,5.8519436632047555,1.1480563367952445,10.6,0.9986
5,5.430692262905508,-0.43069226290550766,9.3,0.9967
8,6.958415540462137,1.0415844595378632,14.0,0.9917
7,5.819880510679271,1.1801194893207292,10.5,0.9976
5,5.559743146425094,-0.5597431464250944,9.7,0.9987
6,6.146658741250006,-0.14665874125000578,11.5,0.9922
5,5.559743146425094,-0.5597431464250944,9.7,0.9987
5,5.331828589379933,-0.3318285893799331,9.0,1.0004
5,5.495177790994418,-0.4951777909944184,9.5,0.9978
5,5.429454939108155,-0.4294549391081546,9.3,0.9998
6,5.429614593791683,0.5703854062083167,9.3,0.9994
6,5.657409409824197,0.34259059017580284,10.0,0.998
6,5.593003709077051,0.4069962909229492,9.8,0.9967
6,5.429375111766389,0.5706248882336107,9.3,1.0
4,5.65812785590008,-1.65812785590008,10.0,0.9962
6,5.331748762038169,0.6682512379618313,9.0,1.0006
5,5.430372953538448,-0.4303729535384484,9.3,0.9975
6,5.331748762038169,0.6682512379618313,9.0,1.0006
6,5.365089152031889,0.6349108479681114,9.1,0.9984
6,5.397551441266197,0.6024485587338031,9.2,0.9984
7,6.371859168675167,0.6281408313248331,12.2,0.9973
6,5.819641028653977,0.1803589713460232,10.5,0.9982
6,5.785422537900844,0.21457746209915562,10.4,1.0026
6,6.534849147251711,-0.5348491472517107,12.7,0.9956
5,5.39759135493708,-0.39759135493708,9.2,0.9983
5,5.461597918975404,-0.4615979189754036,9.4,1.0006
6,5.658008114887433,0.3419918851125674,10.0,0.9965
5,5.593203277431463,-0.5932032774314626,9.8,0.9962
6,5.722773038672521,0.2772269613274787,10.2,0.9969
5,5.559344009716271,-0.5593440097162707,9.7,0.9997
5,5.559344009716271,-0.5593440097162707,9.7,0.9997
6,5.592405004013815,0.40759499598618465,9.8,0.9982
5,5.721296232849873,-0.7212962328498733,10.2,1.0006
5,5.429854075816978,-0.4298540758169782,9.3,0.9988
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
5,5.495337445677947,-0.49533744567794713,9.5,0.9974
6,6.339356965769975,-0.33935696576997465,12.1,0.9974
5,5.721655455887815,-0.7216554558878148,10.2,0.9997
5,5.721655455887815,-0.7216554558878148,10.2,0.9997
5,5.36492949734836,-0.3649294973483599,9.1,0.9988
5,5.36492949734836,-0.3649294973483599,9.1,0.9988
6,5.430333039867566,0.5696669601324338,9.3,0.9976
5,5.430812003918155,-0.4308120039181551,9.3,0.9964
6,5.430333039867566,0.5696669601324338,9.3,0.9976
5,5.494778654285595,-0.49477865428559475,9.5,0.9988
6,5.82035947472986,0.1796405252701403,10.5,0.9964
4,6.07822175974374,-2.07822175974374,11.3,1.001
5,5.495736582386772,-0.49573658238677165,9.5,0.9964
5,5.561060297564213,-0.5610602975642127,9.7,0.9954
5,5.462675588089228,-0.46267558808922793,9.4,0.9979
5,5.46271550176011,-0.4627155017601101,9.4,0.9978
7,5.722972607026933,1.2770273929730669,10.2,0.9964
6,5.755195414235947,0.24480458576405262,10.3,0.997
5,5.462196624038639,-0.46219662403863904,9.4,0.9991
5,5.494618999602065,-0.4946189996020651,9.5,0.9992
5,5.462196624038639,-0.46219662403863904,9.4,0.9991
5,5.494618999602065,-0.4946189996020651,9.5,0.9992
5,5.462196624038639,-0.46219662403863904,9.4,0.9991
7,5.689712044374977,1.3102879556250233,10.1,0.9984
5,5.690191008425566,-0.6901910084255656,10.1,0.9972
4,5.982551179888755,-1.9825511798887554,11.0,0.9967
7,6.047595499370021,0.9524045006299788,11.2,0.9964
6,6.080696407338447,-0.08069640733844707,11.3,0.9948
5,5.527320770861667,-0.5273207708616674,9.6,0.9986
5,6.045759470509432,-1.0457594705094317,11.2,1.001
5,7.248221236988856,-2.248221236988856,14.9,0.9976
6,6.306814849193902,-0.306814849193902,12.0,0.9976
5,5.495137877323536,-0.4951378773235362,9.5,0.9979
5,5.461677746317168,-0.46167774631716796,9.4,1.0004
5,5.527320770861667,-0.5273207708616674,9.6,0.9986
7,5.819720855995741,1.1802791440042588,10.5,0.998
6,5.5278396485831385,0.4721603514168615,9.6,0.9973
4,5.982431438876108,-1.982431438876108,11.0,0.997
6,5.5278396485831385,0.4721603514168615,9.6,0.9973
5,5.332866344822875,-0.33286634482287525,9.0,0.9978
6,5.527879562254021,0.47212043774597934,9.6,0.9972
6,5.722573470318109,0.2774265296818914,10.2,0.9974
5,5.721535714875167,-0.7215357148751673,10.2,1.0
5,5.559982628450388,-0.5599826284503884,9.7,0.9981
6,5.495097963652653,0.5049020363473469,9.5,0.998
6,5.397391786582668,0.6026082134173318,9.2,0.9988
5,5.982591093559638,-0.9825910935596376,11.0,0.9966
6,5.397391786582668,0.6026082134173318,9.2,0.9988
5,5.6582475969127275,-0.6582475969127275,10.0,0.9959
5,5.495576927703242,-0.495576927703242,9.5,0.9968
5,5.495097963652653,-0.49509796365265313,9.5,0.998
5,5.495576927703242,-0.495576927703242,9.5,0.9968
6,5.430013730500507,0.569986269499493,9.3,0.9984
5,5.722174333609285,-0.722174333609285,10.2,0.9984
6,5.430013730500507,0.569986269499493,9.3,0.9984
5,5.624987034260771,-0.6249870342607711,9.9,0.9979
5,5.657289668811551,-0.6572896688115506,10.0,0.9983
5,5.527879562254021,-0.5278795622540207,9.6,0.9972
5,5.331828589379933,-0.3318285893799331,9.0,1.0004
6,5.7230524343686975,0.2769475656313025,10.2,0.9962
5,5.59248483135558,-0.5924848313555797,9.8,0.998
5,6.0798183065790345,-1.0798183065790345,11.3,0.997
5,5.462635674418345,-0.46263567441834486,9.4,0.998
5,6.0798183065790345,-1.0798183065790345,11.3,0.997
5,5.365647943424242,-0.3656479434242419,9.1,0.997
5,5.5593040960453886,-0.5593040960453886,9.7,0.9998
5,5.463354120494228,-0.46335412049422775,9.4,0.9962
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
3,5.885204225856711,-2.885204225856711,10.7,0.9966
5,5.591766385279698,-0.5917663852796977,9.8,0.9998
5,5.332826431151993,-0.33282643115199306,9.0,0.9979
5,5.462476019734815,-0.4624760197348152,9.4,0.9984
5,5.462476019734815,-0.4624760197348152,9.4,0.9984
6,6.568708414966903,-0.5687084149669026,12.8,0.9921
6,5.495417273019712,0.5045827269802876,9.5,0.9972
6,5.495417273019712,0.5045827269802876,9.5,0.9972
5,5.559184355032741,-0.5591843550327411,9.7,1.0001
6,5.916868241673374,0.08313175832662623,10.8,0.9986
6,5.689712044374977,0.3102879556250233,10.1,0.9984
6,5.495417273019712,0.5045827269802876,9.5,0.9972
6,5.4630348111271685,0.5369651888728315,9.4,0.997
4,5.527879562254021,-1.5278795622540207,9.6,0.9972
4,5.560022542121271,-1.5600225421212706,9.7,0.998
5,5.624547983881064,-0.6245479838810644,9.9,0.999
5,5.658367337925374,-0.658367337925374,10.0,0.9956
5,5.8202796473880944,-0.8202796473880944,10.5,0.9966
6,6.177604310990785,-0.17760431099078478,11.6,0.996
6,5.657289668811551,0.3427103311884494,10.0,0.9983
5,5.6896721307040945,-0.6896721307040945,10.1,0.9985
5,5.494379517576771,-0.4943795175767711,9.5,0.9998
5,5.462156710367757,-0.46215671036775685,9.4,0.9992
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
5,5.59248483135558,-0.5924848313555797,9.8,0.998
6,5.398229973671198,0.6017700263288024,9.2,0.9967
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
5,5.657888373874786,-0.657888373874786,10.0,0.9968
5,5.527719907570491,-0.527719907570491,9.6,0.9976
5,5.495257618336183,-0.49525761833618276,9.5,0.9976
5,5.527719907570491,-0.527719907570491,9.6,0.9976
5,5.397631268607962,-0.39763126860796216,9.2,0.9982
5,5.657888373874786,-0.657888373874786,10.0,0.9968
5,5.495696668715889,-0.4956966687158886,9.5,0.9965
4,6.047834981395315,-2.047834981395315,11.2,0.9958
5,5.7874182214449625,-0.7874182214449625,10.4,0.9976
6,6.01393580000924,-0.013935800009240218,11.1,0.9994
5,5.495497100361477,-0.49549710036147676,9.5,0.997
5,5.495497100361477,-0.49549710036147676,9.5,0.997
6,6.535088629277005,-0.5350886292770047,12.7,0.995
5,5.527480425545197,-0.527480425545197,9.6,0.9982
5,6.143784956946475,-1.143784956946475,11.5,0.9994
5,5.528119044279315,-0.5281190442793147,9.6,0.9966
5,5.495097963652653,-0.49509796365265313,9.5,0.998
5,5.42989398948786,-0.4298939894878604,9.3,0.9987
5,5.495776496057654,-0.49577649605765384,9.5,0.9963
5,5.495776496057654,-0.49577649605765384,9.5,0.9963
6,5.429295284424625,0.570704715575375,9.3,1.0002
5,5.39759135493708,-0.39759135493708,9.2,0.9983
5,5.429774248475213,-0.42977424847521295,9.3,0.999
6,6.144942453402064,-0.1449424534020638,11.5,0.9965
5,5.495145860057712,-0.4951458600577121,9.5,0.99788
5,5.398030405316786,-0.3980304053167858,9.2,0.9972
5,5.656515343596432,-0.6565153435964319,10.0,1.00024
5,5.494259776564124,-0.4942597765641237,9.5,1.0001
6,5.495225687399477,0.5047743126005226,9.5,0.99768
6,5.332866344822875,0.6671336551771248,9.0,0.9978
5,5.462707519025933,-0.4627075190259333,9.4,0.99782
6,5.527715916203403,0.47228408379659736,9.6,0.99761
6,5.495225687399477,0.5047743126005226,9.5,0.99768
5,5.495085989551389,-0.4950859895513888,9.5,0.99803
5,5.495085989551389,-0.4950859895513888,9.5,0.99803
5,5.462695544924669,-0.462695544924669,9.4,0.99785
5,5.495085989551389,-0.4950859895513888,9.5,0.99803
6,5.365823563576124,0.6341764364238758,9.1,0.99656
6,5.885743060413623,0.11425693958637684,10.7,0.99525
6,6.0482021871674325,-0.04820218716743252,11.2,0.99488
5,5.593059588216286,-0.5930595882162857,9.8,0.99656
5,5.593059588216286,-0.5930595882162857,9.8,0.99656
5,5.397619294506697,-0.397619294506697,9.2,0.99823
5,5.560106360830124,-0.5601063608301242,9.7,0.99779
5,5.527807717646432,-0.5278077176464322,9.6,0.99738
6,5.657804555165933,0.3421954448340667,10.0,0.99701
5,5.527807717646432,-0.5278077176464322,9.6,0.99738
6,5.4947467233488885,0.5052532766511115,9.5,0.99888
6,5.4947467233488885,0.5052532766511115,9.5,0.99888
5,5.462883139177816,-0.46288313917781565,9.4,0.99738
5,5.494547154994477,-0.49454715499447666,9.5,0.99938
6,5.560246058678212,0.43975394132178813,9.7,0.99744
5,5.528087113342609,-0.5280871133426093,9.6,0.99668
6,5.560246058678212,0.43975394132178813,9.7,0.99744
5,5.46271550176011,-0.4627155017601101,9.4,0.9978
5,5.462707519025933,-0.4627075190259333,9.4,0.99782
6,5.49537735934883,0.5046226406511698,9.5,0.9973
6,5.4953893334500945,0.5046106665499055,9.5,0.99727
5,5.65826356238108,-0.6582635623810802,10.0,0.99586
6,5.755546654539712,0.24445334546028796,10.3,0.99612
6,5.755554637273889,0.24444536272611117,10.3,0.9961
5,5.8197687524008,-0.8197687524008002,10.5,0.99788
5,5.592704356545433,-0.5927043565454326,9.8,0.99745
6,5.4631306039372864,0.5368693960627136,9.4,0.99676
5,5.59275624431758,-0.59275624431758,9.8,0.99732
5,5.657353530684962,-0.6573535306849623,10.0,0.99814
5,5.59275624431758,-0.59275624431758,9.8,0.99732
5,5.592700365178345,-0.5927003651783451,9.8,0.99746
5,5.495018136310889,-0.49501813631088876,9.5,0.9982
5,5.495018136310889,-0.49501813631088876,9.5,0.9982
6,5.6894326486788005,0.3105673513211995,10.1,0.9991
6,5.6894326486788005,0.3105673513211995,10.1,0.9991
5,5.430173385184037,-0.4301733851840366,9.3,0.998
6,5.560389747893389,0.4396102521066112,9.7,0.99708
5,5.527488408279373,-0.5274884082793729,9.6,0.99818
6,5.5602420673111235,0.43975793268887653,9.7,0.99745
5,5.917750333799874,-0.9177503337998738,10.8,0.99639
6,6.470040318428652,-0.47004031842865235,12.5,0.99531
5,5.72238986743205,-0.7223898674320504,10.2,0.99786
5,5.527775786709727,-0.5277757867097268,9.6,0.99746
7,5.918201358280845,1.0817986417191552,10.8,0.99526
6,5.8843660387681815,0.11563396123181846,10.7,0.9987
6,5.8843660387681815,0.11563396123181846,10.7,0.9987
5,5.463270301785375,-0.463270301785375,9.4,0.99641
5,5.657668848684933,-0.6576688486849331,10.0,0.99735
7,6.600955170378446,0.39904482962155363,12.9,0.99264
6,5.527919475924903,0.47208052407509715,9.6,0.9971
6,5.6254181019063,0.3745818980936999,9.9,0.99682
7,6.568125675372021,0.43187432462797926,12.8,0.99356
7,6.470619066656447,0.5293809333435533,12.5,0.99386
7,6.568125675372021,0.43187432462797926,12.8,0.99356
5,5.398102249924374,-0.39810224992437426,9.2,0.99702
6,5.755223353805565,0.24477664619443473,10.3,0.99693
5,5.820670801362742,-0.8206708013627422,10.5,0.99562
6,5.94872384311027,0.051276156889730196,10.9,1.00012
5,5.917035879091079,-0.9170358790910793,10.8,0.99818
4,6.113230541180345,-2.1132305411803447,11.4,0.99462
6,6.078864369844946,-0.07886436984494605,11.3,0.99939
5,5.917035879091079,-0.9170358790910793,10.8,0.99818
6,5.8195612013122116,0.18043879868778845,10.5,0.9984
6,6.275210703883564,-0.2752107038835643,11.9,0.99545
5,5.463306224089169,-0.46330622408916877,9.4,0.99632
5,5.526857772279432,-0.5268577722794321,9.6,0.99976
5,5.560796867336388,-0.5607968673363883,9.7,0.99606
7,6.9584794023355485,0.041520597664451486,14.0,0.99154
5,5.592764227051757,-0.5927642270517568,9.8,0.9973
5,5.592764227051757,-0.5927642270517568,9.8,0.9973
5,5.755267258843536,-0.7552672588435358,10.3,0.99682
5,5.885347915071888,-0.8853479150718879,10.7,0.99624
7,5.983189798622873,1.016810201377127,11.0,0.9951
5,5.885347915071888,-0.8853479150718879,10.7,0.99624
8,6.535419912745329,1.4645800872546708,12.7,0.99417
6,6.016186931047006,-0.01618693104700597,11.1,0.99376
4,5.9502405626038,-1.9502405626038,10.9,0.99632
6,6.016186931047006,-0.01618693104700597,11.1,0.99376
3,5.624819396843065,-2.6248193968430646,9.9,0.99832
4,5.624803431374712,-1.624803431374712,9.9,0.99836
5,5.463058759329698,-0.463058759329698,9.4,0.99694
5,5.430752133411831,-0.43075213341183094,9.3,0.99655
7,6.212205972984388,0.7877940270156119,11.7,0.99064
7,6.212205972984388,0.7877940270156119,11.7,0.99064
7,6.047467775623197,0.9525322243768031,11.2,0.99672
5,5.658020088988698,-0.6580200889886978,10.0,0.99647
7,6.339372931238328,0.6606270687616718,12.1,0.99736
5,5.755478801299213,-0.7554788012992129,10.3,0.99629
6,5.949937218705094,0.05006278129490571,10.9,0.99708
5,5.463314206823346,-0.46331420682334556,9.4,0.9963
6,5.85302133231858,0.1469786676814202,10.6,0.9959
5,5.592927873102374,-0.5929278731023739,9.8,0.99689
5,5.592927873102374,-0.5929278731023739,9.8,0.99689
6,5.625066861602535,0.37493313839746456,9.9,0.9977
5,5.592927873102374,-0.5929278731023739,9.8,0.99689
5,5.592927873102374,-0.5929278731023739,9.8,0.99689
5,5.495465169424771,-0.49546516942477137,9.5,0.99708
5,5.495465169424771,-0.49546516942477137,9.5,0.99708
5,5.560018550754183,-0.560018550754183,9.7,0.99801
6,5.950160735262036,0.049839264737964406,10.9,0.99652
6,5.950160735262036,0.049839264737964406,10.9,0.99652
7,6.210314064984564,0.7896859350154362,11.7,0.99538
6,5.950160735262036,0.049839264737964406,10.9,0.99652
7,6.080241391490388,0.9197586085096123,11.3,0.99594
7,5.852638161078109,1.1473618389218911,10.6,0.99686
6,6.048401755521844,-0.048401755521844336,11.2,0.99438
5,5.4953134974754185,-0.49531349747541853,9.5,0.99746
6,6.146111923958918,-0.1461119239589177,11.5,0.99357
5,5.7879450819006095,-0.7879450819006095,10.4,0.99628
5,5.560238075944036,-0.560238075944036,9.7,0.99746
5,5.4953134974754185,-0.49531349747541853,9.5,0.99746
5,5.560230093209859,-0.5602300932098592,9.7,0.99748
6,6.080864044756153,-0.08086404475615261,11.3,0.99438
6,6.048401755521844,-0.048401755521844336,11.2,0.99438
6,6.048401755521844,-0.048401755521844336,11.2,0.99438
6,5.9504560964265645,0.04954390357343552,10.9,0.99578
6,6.2434429125226085,-0.24344291252260852,11.8,0.99371
5,5.853292745280579,-0.8532927452805792,10.6,0.99522
4,5.658303476051962,-1.6583034760519624,10.0,0.99576
7,6.015484450439477,0.9845155495605233,11.1,0.99552
7,6.2422734419657555,0.7577265580342445,11.8,0.99664
7,6.242473010320167,0.7575269896798327,11.8,0.99614
